Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
20.740313,0.269099,-7.727531,-6.276735,27.633409
20.708073,0.263838,-12.370078,-8.920408,27.830717
20.450154,0.248382,-6.534654,-8.791448,27.699178
20.998232,0.240819,-12.047679,-5.567457,27.666293
20.063275,0.219444,-11.112722,-4.793699,27.699178
19.708636,0.21484,-7.598572,-3.375143,27.797832
20.159994,0.207934,-12.370078,-2.891545,27.896486
21.030472,0.186559,-4.793699,-7.469612,27.797832
21.352871,0.182613,-5.631937,-6.341215,27.666293
19.740876,0.185243,-6.599134,-5.986576,27.699178
18.741438,0.184915,-4.761459,-7.082733,27.50187
18.419039,0.186888,-3.665302,-6.663614,27.863602
19.482956,0.175049,-2.053307,-8.662489,27.732063
18.870398,0.190505,-1.440748,-8.17889,27.600524
16.258964,0.171103,0.429166,-3.890982,27.797832
15.452967,0.150057,2.105642,-2.601385,27.50187
14.679209,0.115199,-0.86043,-3.246184,27.863602
12.164495,0.090207,-0.312352,-4.69698,27.633409
9.714262,0.076724,8.424665,-5.825376,27.666293
7.135068,0.045483,5.813232,1.396364,27.797832
5.490833,0.020162,1.976682,3.362998,27.666293
2.8794,0.008981,6.42579,-0.538031,27.797832
-0.69923,0.004049,8.456905,-5.793137,27.732063
-3.504103,-0.004501,4.942754,-4.43906,27.764947
-6.341215,-0.027521,13.96993,-3.342903,28.159564
-8.17889,-0.016998,12.873773,-3.375143,27.534754
-10.242244,-0.014038,8.811544,-2.859305,27.797832
-12.241119,-0.038373,16.130005,-9.468486,27.666293
-12.692477,-0.061721,13.131693,-2.601385,27.863602
-13.337275,-0.07619,12.486894,0.558126,27.567639
-15.529589,-0.096907,15.452967,-5.309538,27.666293
-15.916468,-0.118282,14.808168,-3.020504,27.896486
-14.626872,-0.139658,13.034973,-1.956587,27.403216
-13.433995,-0.145577,11.777616,-2.536905,27.764947
-14.755831,-0.171227,15.452967,-6.760334,27.699178
-14.659112,-0.193588,17.774241,-4.793699,27.764947
-13.369515,-0.201152,22.868148,-2.407946,27.600524
-12.756957,-0.212004,21.77199,-8.791448,27.732063
-12.434558,-0.242916,21.77199,-8.694728,27.666293
-13.562955,-0.261002,20.546873,-7.018253,27.633409
-13.853114,-0.262975,22.416789,-2.633625,27.764947
-13.369515,-0.279746,22.610228,-5.922096,27.764947
-13.949834,-0.293887,18.934878,-12.208879,27.896486
-14.723592,-0.321181,16.420164,-5.922096,27.732063
-14.949271,-0.326443,14.03441,-2.021067,27.699178
-14.755831,-0.315262,17.677521,-5.857616,27.830717
-15.755269,-0.326443,15.904325,-11.338401,27.863602
-16.464547,-0.334664,18.16112,-8.30785,27.732063
-16.400067,-0.351435,16.774803,-10.693603,27.764947
-16.335587,-0.354066,21.288392,-9.339527,27.732063
-15.658549,-0.367549,15.001608,-7.630811,27.764947
-14.788071,-0.399447,14.29233,-14.788071,27.863602
-12.660237,-0.403393,15.420727,-4.60026,27.732063
-11.435121,-0.386951,14.937128,-6.051056,27.732063
-9.887605,-0.37577,16.355684,-14.143273,27.863602
-9.210567,-0.369193,14.872648,-7.018253,27.666293
-8.24337,-0.360314,13.454092,-5.986576,27.863602
-4.858179,-0.342556,14.840408,-2.859305,27.600524
-3.375143,-0.317564,13.260652,-0.312352,27.699178
-1.376269,-0.298162,14.582489,-5.954336,27.830717
0.783805,-0.276458,14.389049,-4.181141,27.666293
2.331321,-0.251794,9.488582,-7.437372,27.896486
2.84716,-0.221869,12.035535,-10.274484,27.732063
2.234602,-0.222527,3.524198,-5.922096,27.797832
2.81492,-0.2245,4.168996,0.816045,27.764947
3.975557,-0.221212,13.099453,-2.440186,27.699178
5.780992,-0.18734,5.877712,-8.17889,27.764947
6.42579,-0.172213,1.331884,-2.827065,27.699178
7.102828,-0.181421,3.201799,4.104517,27.699178
6.68371,-0.17879,8.553625,2.91164,27.633409
5.845472,-0.184381,5.909952,-3.052744,27.699178
5.587553,-0.175173,6.45803,-2.407946,27.699178
4.523635,-0.182079,5.426353,1.557563,27.633409
3.524198,-0.171227,-2.117787,5.942192,27.567639
3.395238,-0.141302,1.976682,1.718763,27.666293
2.589241,-0.139329,0.848285,-3.052744,27.732063
1.815483,-0.152483,-0.666991,1.428604,27.633409
0.590366,-0.196548,4.459156,12.196735,27.699178
0.461406,-0.214964,-6.921533,12.228975,27.567639
-0.602511,-0.202138,-3.117224,6.45803,27.567639
-1.05387,-0.229433,1.815483,9.230663,27.699178
0.558126,-0.250808,-2.472426,7.264028,27.4361
0.977245,-0.234694,8.005546,12.519134,27.633409
1.202924,-0.225158,5.232913,15.968805,27.468985
1.557563,-0.226473,5.684272,9.166183,27.567639
2.78268,-0.225487,3.491958,11.390737,27.633409
3.749877,-0.214635,2.105642,16.807043,27.699178
3.524198,-0.168267,7.167308,11.906576,27.534754
4.007797,-0.155442,4.233476,13.647531,27.600524
2.073402,-0.14459,4.459156,16.839283,27.534754
1.235164,-0.128806,2.65372,15.001608,27.633409
-0.82819,-0.140315,4.362436,23.319506,27.4361
-1.247309,-0.141959,8.005546,17.387362,27.666293
-0.86043,-0.145906,6.58699,10.842659,27.666293
-2.730345,-0.122229,8.618104,17.193922,27.534754
-5.309538,-0.091975,8.037786,14.421289,27.567639
-8.01769,-0.07619,5.103954,15.936565,27.50187
-9.952085,-0.06468,1.751003,15.646406,27.764947
-11.144962,-0.060405,3.072839,13.357372,27.732063
-12.176639,-0.079479,7.360748,17.161682,27.633409
-13.305036,-0.085727,1.686523,16.807043,27.567639
-13.691914,-0.089015,1.686523,11.132818,27.633409
-14.562392,-0.126832,3.685398,8.972744,27.666293
-16.109908,-0.148865,6.39355,13.776491,27.764947
-18.463421,-0.157415,9.488582,20.901513,27.468985
-19.817497,-0.174515,15.517446,16.355684,27.600524
-20.623495,-0.177475,14.22785,4.717075,27.666293
-20.752454,-0.190958,4.072277,9.004983,27.666293
-22.13877,-0.204112,9.585302,14.872648,27.600524
-22.13877,-0.210688,14.969368,11.519697,27.567639
-21.074853,-0.233708,15.678646,8.940504,27.567639
-21.526212,-0.25311,10.616979,5.232913,27.534754
-22.36445,-0.268566,8.747064,8.166746,27.633409
-23.170447,-0.2587,11.422977,7.392988,27.600524
-23.557326,-0.248835,10.649219,1.912202,27.633409
-23.847485,-0.262317,15.968805,5.748752,27.468985
-24.814683,-0.257056,14.518009,10.101141,27.600524
-24.234364,-0.239956,10.32682,8.327945,27.600524
-24.137645,-0.234694,12.100015,6.748189,27.666293
-24.492284,-0.233379,7.973306,5.200674,27.699178
-25.491721,-0.226802,9.714262,3.911077,27.567639
-27.748514,-0.22154,12.261215,6.329071,27.50187
-29.876348,-0.225158,6.167871,4.072277,27.468985
-29.392749,-0.245546,8.231225,3.975557,27.764947
-29.811868,-0.242587,3.556438,7.135068,27.633409
-30.359947,-0.260673,1.460844,7.779867,27.764947
-29.973068,-0.253767,12.100015,8.972744,27.567639
-28.328832,-0.25311,12.712574,9.778741,27.666293
-28.199873,-0.258042,5.780992,4.813795,27.600524
-29.32827,-0.255741,6.65147,4.555875,27.699178
-28.683471,-0.274485,11.036098,7.199548,27.732063
-28.296593,-0.277444,12.003296,4.265716,27.797832
-27.845234,-0.271196,10.13338,2.137882,27.633409
-27.780754,-0.2758,8.714824,2.460281,27.4361
-26.362198,-0.268566,8.940504,-0.022192,27.797832
-25.58844,-0.254754,3.524198,-2.440186,27.830717
-25.943079,-0.243573,5.587553,-1.924347,27.666293
-25.104842,-0.239298,8.424665,2.105642,27.600524
-26.200999,-0.247519,5.942192,1.493084,27.699178
-26.652357,-0.23601,2.008922,0.267967,27.50187
-26.104279,-0.237654,3.201799,-0.247872,27.732063
-25.8786,-0.226802,-0.73147,3.040599,27.666293
-24.846923,-0.225158,-0.69923,2.170122,27.600524
-25.008122,-0.19885,3.620918,-3.858742,27.732063
-25.072602,-0.167281,5.555313,0.139007,27.699178
-26.007559,-0.159717,4.652595,0.977245,27.633409
-26.781317,-0.158731,-3.762022,1.751003,27.699178
-27.845234,-0.160375,0.364687,2.170122,27.600524
-28.586752,-0.160375,4.523635,-3.923222,27.732063
-29.07035,-0.169254,0.945005,-5.180578,27.666293
-29.747388,-0.184381,3.266279,-3.955462,27.666293
-30.746825,-0.163006,0.461406,-1.956587,27.732063
-32.5845,-0.149852,3.234039,-0.634751,27.666293
-34.841293,-0.149852,1.170684,-3.149464,27.666293
-35.324892,-0.162019,7.457468,-4.148901,27.699178
-37.259286,-0.164321,3.846597,-2.988264,27.600524
-38.452163,-0.13604,-1.376269,1.622043,27.699178
-39.580559,-0.119598,5.813232,1.428604,27.732063
-39.35488,-0.10184,1.428604,-1.440748,27.699178
-38.452163,-0.091975,5.587553,-0.76371,27.666293
-39.22592,-0.074217,4.684835,-2.246746,27.732063
-38.613362,-0.074875,7.489707,-2.794825,27.797832
-38.323203,-0.071915,3.524198,-2.730345,27.666293
-37.033607,-0.068627,1.654283,-2.988264,27.567639
-36.775688,-0.063365,9.714262,-2.214506,27.600524
-37.484966,-0.051527,11.165058,-3.987701,27.699178
-35.195932,-0.030809,5.136194,-6.695854,27.699178
-33.390498,-0.017655,9.649782,-3.246184,27.699178
-31.198184,0.005364,9.166183,-1.311789,27.567639
-31.359384,0.050087,3.782117,-8.08217,27.732063
-30.972505,0.061268,1.589803,-8.08217,27.666293
-29.19931,0.078697,0.687086,0.880525,27.896486
-30.327707,0.109609,3.556438,-2.311226,27.699178
-29.973068,0.115199,-1.666428,-5.535217,27.666293
-29.521709,0.129668,-0.538031,-2.472426,27.600524
-26.878037,0.103032,3.911077,0.010048,27.666293
-23.847485,0.098428,1.428604,0.461406,27.600524
-24.266604,0.079026,-1.02163,-2.536905,27.797832
-22.493409,0.068174,-2.278986,-1.698668,27.764947
-20.462295,0.083958,2.105642,-2.278986,27.863602
-19.237179,0.090535,4.942754,-2.762585,27.732063
-18.269981,0.091851,-0.89267,-0.98939,27.797832
-17.979822,0.112568,5.523073,-3.181704,27.962256
-14.788071,0.111253,-3.826502,-4.245621,28.258218
-12.370078,0.11783,-2.569145,-0.89267,27.699178
-9.984325,0.129997,1.493084,-0.79595,27.699178
-8.14665,0.140849,-5.922096,0.074527,27.699178
-5.599697,0.125722,-0.95715,-2.246746,27.830717
-1.215069,0.097441,-10.500163,-3.858742,27.699178
0.622606,0.070147,-9.436246,-1.408509,27.534754
3.137319,0.063899,-8.04993,-4.084421,27.666293
6.748189,0.077382,-14.304473,-7.437372,27.699178
12.809293,0.035289,-6.728094,-1.05387,27.666293
17.451841,0.000102,-14.368953,5.587553,27.699178
20.159994,-0.019299,-12.692477,1.364124,27.600524
24.093265,-0.027192,-14.239993,-3.504103,27.699178
27.542936,-0.031796,-18.78582,-0.89267,27.764947
30.734688,-0.074217,-13.305036,1.718763,27.699178
32.346684,-0.106115,-11.177202,2.299081,27.666293
34.442279,-0.137684,-16.335587,-2.311226,27.732063
37.666271,-0.147221,-17.625183,-6.953773,27.666293
39.987546,-0.154784,-18.108782,-0.86043,27.699178
41.470582,-0.182408,-12.531278,3.717638,27.600524
42.34106,-0.171227,-4.43906,1.138445,27.633409
44.243216,-0.168925,-5.793137,-4.50354,27.830717
46.113132,-0.168267,-9.661926,-2.601385,27.633409
46.500011,-0.186025,-15.30391,5.909952,27.699178
47.757368,-0.188656,-16.786946,0.783805,27.699178
49.401604,-0.163992,-14.078793,-4.277861,27.732063
52.722317,-0.169911,-20.559015,-2.891545,27.863602
55.59167,-0.177475,-28.038673,-3.149464,27.764947
56.881268,-0.195233,-23.492846,-0.344591,27.699178
59.557182,-0.218252,-19.462858,-6.276735,27.633409
60.943499,-0.217265,-13.466235,-2.311226,27.699178
61.749497,-0.24456,-13.627435,1.396364,27.830717
61.040219,-0.260673,-16.529026,-6.051056,27.666293
61.072459,-0.259358,-15.723029,-3.375143,27.633409
63.554933,-0.259358,-12.692477,-3.890982,27.764947
63.683893,-0.269881,-13.143836,-1.698668,27.666293
62.781175,-0.27021,-13.143836,4.136756,27.764947
62.491016,-0.267908,-17.431744,-1.182829,27.797832
61.523818,-0.259358,-17.302784,-2.794825,27.699178
60.137501,-0.252452,-8.340089,-0.95715,27.567639
58.912383,-0.23009,-12.144399,-2.085547,27.666293
56.526628,-0.216279,-10.081045,0.267967,27.797832
55.88183,-0.190958,-4.40682,1.525323,27.666293
54.817912,-0.185367,-5.599697,3.169559,27.567639
54.237593,-0.179777,-7.372892,4.942754,27.633409
53.657275,-0.160704,-5.664177,8.392425,27.567639
52.883516,-0.107759,-12.434558,11.358497,27.764947
52.045278,-0.053171,-12.112159,11.874336,27.633409
49.595044,-0.017655,-11.499601,18.805918,27.534754
49.175925,0.024766,-14.820311,18.451279,27.600524
49.304884,0.060939,-11.69304,19.257277,27.50187
49.724003,0.092837,-11.177202,2.202362,27.764947
50.014163,0.104347,-8.759208,1.331884,27.567639
51.1748,0.117172,-11.88648,-18.173262,27.732063
52.303198,0.105005,-13.917594,-44.190865,27.863602
51.787359,0.102703,-10.371204,-29.07035,27.732063
51.40048,0.110595,-14.852551,-27.168196,27.863602
51.755119,0.13197,-12.724717,-30.650106,27.732063
53.012476,0.156634,-9.049367,-8.726968,27.633409
52.915756,0.182941,-13.724154,-12.434558,27.699178
54.463273,0.201028,-12.724717,-15.078231,27.633409
56.171989,0.229309,0.267967,-1.408509,27.666293
57.655026,0.241147,-1.698668,5.103954,27.797832
57.848466,0.244107,-9.178327,-7.598572,27.633409
56.558868,0.253315,-10.693603,-6.631374,27.732063
55.68839,0.260221,-11.080482,0.396927,27.732063
55.65615,0.266469,-8.30785,-4.40682,27.830717
55.68839,0.254959,-10.532403,-5.825376,27.764947
55.527191,0.24904,-11.78976,-6.147776,27.797832
54.559993,0.254301,-18.527901,-2.021067,27.600524
55.269271,0.251342,-16.335587,13.067213,27.337446
55.011352,0.239503,-12.434558,4.136756,27.699178
53.270396,0.235228,-13.466235,0.590366,27.764947
53.012476,0.248382,-18.237742,11.165058,27.699178
53.560555,0.26318,-11.306161,4.168996,27.600524
53.302635,0.277978,-7.663051,-3.890982,27.633409
53.625035,0.314152,-16.722466,0.493646,27.699178
54.205353,0.336842,-17.206065,-2.440186,27.764947
55.430471,0.361834,-12.724717,-1.634188,27.699178
55.81735,0.370713,-17.044865,2.460281,27.600524
55.237031,0.369727,-12.499038,1.073965,27.666293
53.399355,0.36315,-15.594069,5.587553,27.699178
52.335438,0.374988,-22.39669,5.845472,27.732063
51.336,0.379263,-11.56408,3.169559,27.633409
49.466084,0.376304,-13.917594,9.939941,27.633409
48.047527,0.368411,-13.272796,12.519134,27.666293
47.467209,0.358217,-10.564643,0.171247,27.830717
46.467771,0.367425,-17.431744,0.525886,27.732063
42.953619,0.380579,-11.080482,1.879963,27.633409
40.632344,0.380907,-0.69923,-4.6325,27.732063
39.020348,0.372686,-2.827065,-6.566894,27.699178
36.570114,0.344734,-7.888731,-9.919845,27.732063
35.409477,0.329278,-8.21113,-12.531278,27.732063
33.281642,0.283898,-5.180578,-10.048805,27.797832
31.701886,0.269428,-2.859305,-5.825376,27.732063
30.218849,0.279623,-9.597446,-3.246184,27.567639
28.381174,0.252328,-8.404569,-5.406258,27.764947
26.156619,0.251013,-14.820311,-9.210567,27.699178
23.867585,0.227665,-7.792011,-8.984888,27.797832
23.545186,0.217799,-12.047679,-1.02163,27.633409
21.643031,0.203659,-13.756394,0.267967,27.600524
19.611916,0.202672,-6.470175,-4.729219,27.666293
17.774241,0.204645,-4.084421,0.332447,27.633409
17.613041,0.201028,-3.794262,5.942192,27.534754
15.227287,0.195438,-2.246746,-2.085547,27.600524
13.808731,0.205632,1.267404,-6.147776,27.666293
10.907138,0.218786,-3.665302,0.300207,27.633409
10.101141,0.218128,0.880525,4.813795,27.699178
8.618104,0.20892,6.68371,7.779867,27.830717
7.231788,0.199384,-0.215632,4.201236,27.732063
6.038911,0.178995,-1.05387,5.716512,27.600524
4.394676,0.162224,5.909952,8.263465,27.567639
1.879963,0.155647,1.202924,5.297393,27.699178
-0.73147,0.165513,3.556438,4.007797,27.830717
-2.214506,0.164197,8.456905,-2.311226,27.666293
-3.149464,0.154332,7.941066,-0.98939,27.633409
-5.341778,0.127366,9.262903,-0.344591,27.567639
-6.373455,0.119145,10.907138,-1.537468,27.732063
-8.855928,0.121447,14.614729,1.331884,27.666293
-9.726406,0.146768,9.972181,-1.827627,27.764947
-11.78976,0.176036,5.909952,-6.083296,27.600524
-15.30391,0.190505,-2.311226,-5.341778,27.764947
-15.497349,0.177022,-1.279549,-2.440186,27.699178
-16.238867,0.193793,1.718763,-6.534654,27.666293
-16.400067,0.198726,-7.534092,-7.598572,27.764947
-15.980948,0.201686,-5.599697,-10.242244,27.600524
-16.883665,0.195767,-1.569708,-11.6608,27.732063
-16.754706,0.196424,4.040037,-5.760897,27.666293
-17.077105,0.199384,5.587553,-9.049367,27.797832
-17.850863,0.196753,11.294017,-8.21113,27.699178
-17.302784,0.221088,12.325695,-0.602511,27.633409
-15.465109,0.250026,11.294017,-0.376831,27.633409
-13.756394,0.244765,12.293455,-1.182829,27.699178
-13.369515,0.235886,9.037223,-4.37458,27.830717
-11.144962,0.215826,10.19786,-5.051619,27.633409
-10.242244,0.213524,10.2301,-4.342341,27.732063
-9.113847,0.23194,8.972744,-5.083858,27.534754
-9.500726,0.253644,1.364124,-5.116098,27.699178
-8.565769,0.243778,2.84716,-3.600823,27.764947
-6.405695,0.247724,7.747627,1.557563,27.633409
-4.181141,0.252657,5.748752,3.911077,27.633409
-2.053307,0.287515,1.557563,0.977245,27.732063
-1.505228,0.309219,5.200674,3.620918,27.666293
-1.086109,0.317111,0.300207,2.91164,27.699178
-0.666991,0.329607,-3.407383,0.106767,27.567639
-1.150589,0.352955,-0.86043,-1.666428,27.666293
-1.666428,0.364136,-3.278423,-2.601385,27.633409
-2.633625,0.374331,6.135631,1.525323,27.666293
-0.280112,0.356244,3.911077,-0.86043,27.699178
0.332447,0.350982,0.429166,-4.019941,27.699178
0.139007,0.321715,3.846597,-0.95715,27.699178
2.073402,0.285213,11.036098,-0.95715,27.666293
1.976682,0.269099,11.777616,-1.859867,27.633409
2.428041,0.256603,5.007234,-0.98939,27.732063
1.557563,0.244765,1.912202,-2.246746,27.666293
2.84716,0.245751,1.654283,-0.73147,27.797832
5.877712,0.240161,4.297956,1.106205,27.732063
7.715387,0.253644,2.62148,2.62148,27.666293
10.778179,0.259892,2.041162,2.91164,27.567639
11.261777,0.25759,-1.505228,5.652032,27.699178
13.840971,0.274032,0.332447,4.523635,27.699178
15.581926,0.27469,2.557001,1.622043,27.633409
14.389049,0.260221,2.62148,0.816045,27.666293
14.22785,0.241805,3.105079,-2.601385,27.699178
14.646969,0.215169,4.168996,-0.570271,27.797832
15.324007,0.196753,9.520822,-2.150027,27.764947
15.614166,0.185901,1.041725,0.300207,27.764947
14.969368,0.19478,-0.95715,6.52251,27.666293
13.808731,0.20333,4.717075,4.749315,27.633409
11.294017,0.179324,3.201799,8.070026,27.600524
7.908826,0.171761,0.654846,8.166746,27.732063
4.072277,0.173076,9.649782,8.618104,27.666293
1.557563,0.154989,8.972744,11.003858,27.534754
0.525886,0.129997,11.551937,10.16562,27.633409
0.590366,0.129011,10.842659,11.132818,27.567639
-0.247872,0.118159,15.033848,11.519697,27.633409
-1.05387,0.108951,14.29233,13.712011,27.633409
-1.601948,0.081985,9.907701,16.549124,27.50187
-3.955462,0.036605,14.19561,16.871523,27.534754
-6.083296,0.003391,7.264028,16.452404,27.732063
-5.857616,-0.00779,21.77199,7.683147,27.666293
-4.310101,-0.04758,10.778179,9.004983,27.764947
-2.601385,-0.085069,9.230663,9.972181,27.600524
-0.86043,-0.101182,11.551937,3.072839,27.600524
0.042287,-0.090002,6.296831,0.364687,27.666293
0.687086,-0.090659,13.131693,-0.98939,27.633409
-0.344591,-0.103156,7.457468,2.589241,27.633409
-0.538031,-0.10184,12.325695,8.908264,27.600524
-1.279549,-0.080794,11.809856,5.748752,27.50187
-0.151152,-0.065009,11.584177,1.493084,27.732063
1.299644,-0.071915,15.195047,0.590366,27.666293
2.041162,-0.095921,10.48802,0.783805,27.699178
0.590366,-0.09888,13.389612,0.880525,27.797832
-1.02163,-0.091646,16.710323,-1.215069,27.699178
-3.536343,-0.117954,5.619792,-6.018816,27.764947
-6.308975,-0.11335,8.102266,-2.375706,27.600524
-9.178327,-0.076519,9.649782,0.171247,27.633409
-10.661363,-0.022588,11.422977,-7.695291,27.863602
-11.75752,-0.01338,14.646969,-6.889293,27.732063
-14.788071,-0.01338,6.264591,-10.306724,27.699178
-15.36839,0.030685,13.002733,-0.95715,27.600524
-16.786946,0.06653,20.127755,15.388487,27.4361
-18.6891,0.084616,14.356809,2.105642,27.600524
-19.430618,0.110595,15.678646,5.007234,27.732063
-21.074853,0.128353,14.03441,3.846597,27.567639
-20.301096,0.154332,7.425228,-4.50354,27.764947
-19.624058,0.156634,13.873211,4.136756,27.764947
-18.302221,0.165184,11.906576,-8.694728,27.074368
-17.109345,0.18919,3.298519,-6.857054,27.764947
-16.754706,0.212867,7.650907,1.170684,27.50187
-15.561829,0.220759,8.940504,-3.181704,27.732063
-16.432307,0.226678,3.846597,2.97612,27.600524
-16.045428,0.236872,5.619792,-1.730908,27.666293
-15.497349,0.235228,6.68371,0.429166,27.600524
-15.819748,0.240819,11.616417,-2.246746,27.764947
-15.948708,0.230953,9.843221,-8.08217,27.633409
-16.625746,0.232269,7.425228,-5.954336,27.797832
-16.335587,0.226678,5.877712,-12.789197,28.225334
-17.044865,0.22043,4.813795,-9.500726,27.797832
-18.6891,0.23194,3.008359,-2.214506,27.863602
-19.172699,0.223061,7.876586,0.848285,27.797832
-20.075416,0.243121,-2.021067,-2.246746,27.764947
-20.301096,0.258247,-4.56802,-6.405695,27.764947
-21.171573,0.268442,8.198986,2.557001,27.633409
-21.880851,0.292119,4.652595,1.718763,28.028025
-22.29997,0.303957,3.749877,-8.27561,27.600524
-23.589566,0.314152,8.231225,-11.6608,27.732063
-25.395001,0.345063,5.619792,-10.467924,27.666293
-27.071476,0.355586,4.781555,-2.246746,27.633409
-26.587878,0.344077,6.65147,0.558126,27.633409
-27.168196,0.335527,0.719326,-10.274484,27.830717
-27.716274,0.320071,4.523635,-8.855928,27.732063
-28.296593,0.304615,3.685398,3.491958,27.666293
-29.03811,0.292448,0.622606,4.910514,28.028025
-28.232113,0.292448,2.363561,-5.051619,27.666293
-29.811868,0.276663,0.751566,-4.53578,27.699178
-30.166507,0.265153,6.071151,-2.569145,27.732063
-29.940828,0.256274,1.622043,-0.69923,27.600524
-30.005308,0.233913,4.168996,2.266841,27.699178
-29.940828,0.192807,2.524761,-5.051619,27.666293
-30.972505,0.170445,4.040037,-2.956024,27.567639
-31.649543,0.143809,7.650907,7.006109,27.666293
-32.100901,0.09777,1.557563,8.198986,27.4361
-34.132015,0.085274,1.202924,3.234039,27.732063
-37.033607,0.081328,0.977245,-2.053307,27.633409
-39.645039,0.075408,-1.472988,-1.279549,27.699178
-41.708393,0.054033,-2.762585,5.329633,27.764947
-43.739507,0.048114,1.331884,6.200111,27.666293
-46.705578,0.078697,-2.311226,2.8794,27.699178
-47.995174,0.07508,2.78268,5.297393,27.666293
-49.18805,0.075408,-0.183392,8.972744,27.666293
-49.768369,0.059295,0.751566,7.135068,27.699178
-51.509323,0.056993,0.622606,3.524198,27.699178
-52.798919,0.047785,-1.730908,1.718763,27.50187
-52.63772,0.038249,3.653158,0.525886,27.666293
-52.089642,0.018189,-2.278986,3.556438,27.567639
-51.315884,0.022135,1.654283,8.198986,27.600524
-51.444844,0.032001,-0.344591,5.587553,27.600524
-50.574366,0.012599,1.847723,3.362998,27.567639
-50.219727,-0.006146,4.846035,5.716512,27.468985
-49.961808,-0.00483,1.557563,7.199548,27.666293
-50.123008,0.015229,4.555875,11.971056,27.600524
-48.994611,0.022135,7.135068,7.102828,27.699178
-48.349813,-0.021273,1.170684,1.267404,27.600524
-47.608295,-0.06205,1.912202,6.55475,27.732063
-48.575492,-0.044621,3.685398,11.132818,27.666293
-48.768932,-0.02193,3.362998,3.653158,27.797832
-47.027977,-0.02489,0.558126,-1.118349,27.666293
-46.770058,-0.041332,4.072277,2.524761,27.666293
-46.1575,-0.015024,8.198986,7.844347,27.567639
-45.158063,-0.009434,5.071714,14.324569,27.468985
-43.965186,-0.019957,2.395801,8.424665,27.567639
-43.546067,-0.03344,5.684272,8.327945,27.534754
-42.901269,-0.016669,4.459156,9.972181,27.764947
-42.224231,-0.001213,1.106205,0.203487,27.633409
-41.998552,-0.013051,2.65372,-4.148901,27.699178
-41.450474,-0.054157,5.200674,-0.505791,27.764947
-41.740633,-0.045936,3.330759,1.009485,27.764947
-41.547193,-0.001213,6.39355,4.620355,27.863602
-41.192554,0.032001,7.392988,5.071714,27.797832
-39.935198,0.039235,3.814357,5.555313,27.600524
-38.387683,0.044497,6.941629,8.327945,27.699178
-37.710645,0.058966,9.101703,10.649219,27.534754
-36.259849,0.094153,7.489707,8.585865,27.666293
-35.195932,0.122105,1.299644,5.394113,27.633409
-33.874096,0.15203,2.75044,2.97612,27.732063
-32.52002,0.157291,7.941066,3.266279,27.666293
-30.521146,0.152359,7.586427,0.010048,27.830717
-28.038673,0.16354,7.457468,-4.148901,27.699178
-26.458918,0.133286,8.779304,-1.118349,27.699178
-25.395001,0.112239,13.454092,-2.440186,27.633409
-25.298281,0.101716,8.876024,-2.504666,27.633409
-26.104279,0.09777,9.262903,1.686523,27.600524
-26.233239,0.083958,12.648094,2.266841,27.666293
-26.329958,0.067187,8.843784,0.590366,27.50187
-27.716274,0.054362,8.456905,2.073402,27.797832
-29.13483,0.064228,9.069463,0.525886,27.50187
-30.230987,0.073107,8.166746,-1.02163,27.797832
-30.875785,0.062912,5.039474,-3.633062,27.600524
-32.165381,0.066201,5.329633,-2.343466,27.764947
-33.164818,0.061268,4.136756,-2.085547,27.896486
-33.164818,0.081985,5.555313,-2.794825,27.699178
-32.777939,0.108951,9.424102,-5.631937,27.99514
-32.133141,0.134601,9.004983,-7.534092,27.699178
-31.681783,0.158607,12.357935,-7.147213,27.732063
-30.714585,0.181626,11.938816,-5.825376,27.896486
-28.554512,0.242463,8.392425,-5.922096,27.699178
-26.329958,0.29738,11.132818,-4.954899,28.126679
-24.750203,0.305273,10.584739,-3.407383,27.600524
-23.557326,0.290146,11.938816,-3.729782,27.666293
-22.20325,0.28324,12.938253,-1.150589,27.797832
-20.075416,0.274361,10.616979,-3.568583,27.600524
-19.204939,0.266469,11.551937,-5.599697,27.699178
-18.979259,0.255946,13.357372,-2.891545,27.797832
-17.754143,0.247067,5.780992,-3.310663,27.732063
-15.948708,0.210893,11.422977,-6.986013,27.99514
-14.207753,0.195109,11.713136,-5.535217,27.666293
-14.433432,0.190834,9.649782,-3.729782,27.732063
-13.562955,0.184915,15.968805,-0.98939,27.764947
-11.72528,0.178995,10.810419,-0.441311,27.830717
-10.919282,0.141178,10.649219,-0.95715,27.863602
-9.532966,0.113884,10.745939,3.395238,27.764947
-8.469049,0.091851,12.680334,6.264591,27.666293
-6.599134,0.055678,11.648656,5.716512,27.567639
-4.43906,0.024108,12.970493,1.073965,27.732063
-4.019941,0.010297,9.682022,-1.827627,27.666293
-3.471863,0.005035,11.003858,-1.666428,27.764947
-1.569708,-0.013709,10.19786,-1.344029,27.732063
0.493646,-0.024232,7.941066,-3.052744,27.797832
1.138445,-0.044621,12.841533,-7.018253,27.732063
1.460844,-0.055144,9.843221,-5.309538,27.732063
2.7182,-0.063694,11.100578,3.105079,27.699178
4.555875,-0.072573,8.360185,6.264591,27.666293
5.652032,-0.069942,11.713136,-0.344591,27.699178
5.555313,-0.0706,7.876586,1.428604,27.732063
